Date,Revenue,COGS,Actual_Profit,n_orders,n_items,n_returned_items,total_refunds,year,month,day,day_of_year,day_of_week,quarter,is_weekend,is_holiday,is_promo,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source,yoy_growth_ref,Revenue_ref,COGS_ref,revenue_mape_day
2016-12-03,908308.64,1215814.4696,-307505.8296,68,302,32,156318.28,2016,12,3,338,5,4,1,0,1,16495.0,12690.0,63476.0,0.00478,257.6,organic_search,1.039405393049242,1333890.05,1218185.92,0.31905284097441167
2016-12-04,1621564.46,2189165.6441,-567601.1841,105,556,31,132613.75,2016,12,4,339,6,4,1,0,1,18203.0,13285.0,60709.0,0.00453,247.7,paid_search,1.039405393049242,2237557.76,2224630.3,0.27529716149092837
2016-12-05,1338899.26,1852612.1974,-513712.9374,103,534,21,136617.05,2016,12,5,340,0,4,0,0,1,14288.0,11009.0,46630.0,0.0046,207.4,organic_search,1.039405393049242,1925286.27,1939563.58,0.30457133525395164
2016-12-06,1894679.77,2479301.4117,-584621.6417,148,796,26,165795.02000000002,2016,12,6,341,1,4,0,0,1,16069.0,11394.0,53670.0,0.00344,198.8,email_campaign,1.039405393049242,2605334.49,2510982.32,0.27276909077421385
2016-12-07,1649220.88,2182383.3581,-533162.4781,125,657,12,105863.68,2016,12,7,342,2,4,0,0,1,16032.0,12887.0,71188.0,0.00474,204.0,organic_search,1.039405393049242,2299467.49,2274139.79,0.282781388659685
2016-12-08,1516194.53,2034138.6168,-517944.0868,110,635,19,69373.97,2016,12,8,343,3,4,0,0,1,18023.0,13994.0,73555.0,0.00476,247.8,social_media,1.039405393049242,2075549.34,2136761.21,0.2694972358498594
2016-12-09,1795290.3,2507905.0972,-712614.7972,126,693,32,178193.0,2016,12,9,344,4,4,0,0,1,17983.0,13716.0,64924.0,0.00516,296.0,referral,1.039405393049242,2553283.93,2600587.96,0.2968700899629287
2016-12-10,2278325.42,2849372.0148,-571046.5948,139,809,10,18554.53,2016,12,10,345,5,4,1,0,1,19218.0,14825.0,91028.0,0.00513,225.8,organic_search,1.039405393049242,2913080.54,2889190.43,0.21789823909228412
2016-12-11,2079140.5,2713727.7278,-634587.2278,150,880,27,124909.56,2016,12,11,346,6,4,1,0,1,16676.0,11969.0,65996.0,0.00442,228.0,organic_search,1.039405393049242,2853330.5,2812545.24,0.27132854045474225
2016-12-12,2514764.93,3181989.9693,-667225.0393,183,1055,11,56084.28,2016,12,12,347,0,4,0,0,1,13350.0,9592.0,51730.0,0.00349,174.2,referral,1.039405393049242,3248145.42,3217430.0,0.22578437698149603
2016-12-13,2871121.57,3740454.199,-869332.629,215,1185,32,122147.52,2016,12,13,348,1,4,0,0,1,15412.0,11215.0,67548.0,0.00536,114.1,organic_search,1.039405393049242,3823629.31,3830277.56,0.24911090034509653
2016-12-14,2130776.91,2735019.8753,-604242.9653,156,915,12,37802.28,2016,12,14,349,2,4,0,0,1,13095.0,9864.0,60583.0,0.0042,115.6,paid_search,1.039405393049242,2792734.55,2831410.87,0.23702848521711442
2016-12-15,2064211.06,2739165.3781,-674954.3181,148,758,23,98056.23,2016,12,15,350,3,4,0,0,1,16207.0,12614.0,82968.0,0.00458,145.8,organic_search,1.039405393049242,2707101.38,2742933.88,0.2374829124426806
2016-12-16,1937007.59,2528387.7559,-591380.1659,135,690,31,86259.48,2016,12,16,351,4,4,0,0,1,15939.0,11652.0,53942.0,0.00536,199.6,social_media,1.039405393049242,2646651.72,2651717.38,0.26812901925758487
2016-12-17,2413136.13,3184449.2125999997,-771313.0826,178,886,30,108124.91,2016,12,17,352,5,4,1,0,1,14917.0,12185.0,63940.0,0.0039,267.9,email_campaign,1.039405393049242,3238132.58,3280502.46,0.25477537735653805
2016-12-18,2487901.24,3277037.4402,-789136.2002,189,1016,40,122254.84000000001,2016,12,18,353,6,4,1,0,1,15169.0,11685.0,62649.0,0.00373,222.6,paid_search,1.039405393049242,3271429.4,3285398.32,0.23950636379314794
2016-12-19,3164321.38,4001615.683,-837294.303,238,1357,24,69351.03,2016,12,19,354,0,4,0,0,1,18344.0,13487.0,67232.0,0.00352,236.3,organic_search,1.039405393049242,4135316.35,4095588.8,0.2348054871303861
2016-12-20,3361317.27,4173433.5726,-812116.3026,282,1478,26,35290.77,2016,12,20,355,1,4,0,0,1,16681.0,12738.0,74053.0,0.00346,282.3,organic_search,1.039405393049242,4293749.29,4224108.67,0.21716033168764728
2016-12-21,3282748.35,3987702.5776,-704954.2276,247,1309,18,33414.94,2016,12,21,356,2,4,0,0,1,15734.0,12849.0,54528.0,0.0043,216.5,paid_search,1.039405393049242,4279775.59,4100591.43,0.232962504466268
2016-12-22,2340105.95,2969875.7168,-629769.7668,177,934,27,90288.69,2016,12,22,357,3,4,0,0,1,15796.0,11671.0,56842.0,0.00422,150.4,email_campaign,1.039405393049242,3117384.48,3057416.11,0.24933675489396157
2016-12-23,1919624.13,2493873.1952,-574249.0652,135,788,33,65042.2,2016,12,23,358,4,4,0,0,1,15987.0,11280.0,68313.0,0.00422,227.1,organic_search,1.039405393049242,2500798.47,2509747.01,0.2323955116623213
2016-12-24,1557330.61,1972795.9795,-415465.3695,117,600,20,42136.66,2016,12,24,359,5,4,1,0,1,13567.0,10748.0,66087.0,0.0049,307.2,organic_search,1.039405393049242,2034069.49,2007308.18,0.23437688945425356
2016-12-25,2611420.78,3315886.4544,-704465.6744,215,1225,28,86028.04,2016,12,25,360,6,4,1,0,1,16706.0,12156.0,71340.0,0.00409,195.1,paid_search,1.039405393049242,3488378.94,3406046.44,0.25139417909683864
2016-12-26,2914425.07,3640780.7514,-726355.6814,277,1474,14,31032.9,2016,12,26,361,0,4,0,0,1,14146.0,10364.0,52010.0,0.00412,192.7,email_campaign,1.039405393049242,3839559.68,3806837.33,0.2409481000696414
2016-12-27,4521380.3,5660310.7098,-1138930.4098,360,1824,30,74143.81,2016,12,27,362,1,4,0,0,1,16063.0,12885.0,52487.0,0.00326,146.9,referral,1.039405393049242,5844260.6,5750792.35,0.22635546060351927
2016-12-28,5781449.44,7281448.0077,-1499998.5677,510,2699,48,133003.81,2016,12,28,363,2,4,0,1,1,13341.0,9462.0,58408.0,0.00536,301.8,paid_search,1.039405393049242,7554359.22,7421332.69,0.23468698381541875
2016-12-29,6101627.82,7793846.9014,-1692219.0814,467,2659,46,116792.24,2016,12,29,364,3,4,0,1,1,15158.0,11598.0,76740.0,0.00376,108.0,social_media,1.039405393049242,7928143.58,7951767.41,0.2303837892905567
2016-12-30,4513483.82,5643741.0488,-1130257.2288,359,1918,23,95111.45,2016,12,30,365,4,4,0,0,1,14375.0,11585.0,55377.0,0.00346,138.8,paid_search,1.039405393049242,5840732.73,5741938.39,0.2272401377284045
2016-12-31,3945697.92,4840446.4422,-894748.5222,288,1554,23,94836.75,2016,12,31,366,5,4,1,0,1,17037.0,12745.0,70383.0,0.00342,157.5,referral,1.039405393049242,4969730.15,4920694.41,0.20605389006886024
2017-01-01,3140888.52,3536738.2317,-395849.7117,200,1137,63,274383.53,2017,1,1,1,6,1,1,1,1,12622.0,10240.0,40788.0,0.00428,164.0,paid_search,1.039405393049242,3998895.08,3583814.01,0.21456090815966095
2017-01-02,1645758.9,1325914.1199,319844.7801,55,280,23,45753.619999999995,2017,1,2,2,0,1,0,0,1,11539.0,9413.0,61868.0,0.00549,155.9,organic_search,1.039405393049242,1748553.87,1374452.07,0.05878856337437302
2017-01-03,1825532.57,1573537.2761,251995.2939,68,311,28,66305.34,2017,1,3,3,1,1,0,0,0,11507.0,8946.0,55783.0,0.00542,226.0,organic_search,1.039405393049242,1891837.91,1573537.28,0.035048108323402744
2017-01-04,707489.26,649295.1331,58194.1269,35,169,37,82785.42,2017,1,4,4,2,1,0,0,0,10925.0,8136.0,50441.0,0.00384,228.1,email_campaign,1.039405393049242,847466.28,682698.81,0.16517119713600878
2017-01-05,1276898.88,1145400.5335000001,131498.3465,57,276,58,187536.64,2017,1,5,5,3,1,0,0,0,12054.0,9143.0,55335.0,0.00487,158.4,email_campaign,1.039405393049242,1464435.52,1145400.53,0.12806070150497315
2017-01-06,2142268.47,1792426.6357,349841.8343,77,380,40,90582.19,2017,1,6,6,4,1,0,0,0,13380.0,9430.0,58369.0,0.00382,235.2,referral,1.039405393049242,2311449.24,1842665.52,0.07319250930208616
2017-01-07,1815898.65,1592705.4269,223193.2231,68,311,52,100343.40000000001,2017,1,7,7,5,1,1,0,0,13715.0,10628.0,61889.0,0.00404,223.4,referral,1.039405393049242,2148635.45,1767280.58,0.15485958774439854
2017-01-08,2706762.71,2200288.9326,506473.7774,102,518,42,122892.25,2017,1,8,8,6,1,1,0,0,12389.0,9146.0,43499.0,0.00392,182.3,organic_search,1.039405393049242,2907768.3,2272946.44,0.0691270999824848
2017-01-09,3174140.72,2757288.8601,416851.8599,127,660,71,185107.08000000002,2017,1,9,9,0,1,0,0,0,11802.0,8776.0,58449.0,0.00466,197.2,organic_search,1.039405393049242,3437216.12,2814472.11,0.0765373461590771
2017-01-10,2750374.19,2363925.3874,386448.8026,108,583,68,180571.58,2017,1,10,10,1,1,0,0,0,12803.0,9158.0,65574.0,0.00514,108.1,social_media,1.039405393049242,3014515.71,2440786.22,0.08762320233521026
2017-01-11,2167715.91,1662158.8674,505557.0426,92,446,22,42575.08,2017,1,11,11,2,1,0,0,0,13414.0,9660.0,52857.0,0.00537,297.6,email_campaign,1.039405393049242,2227157.79,1674420.56,0.02668956832196424
2017-01-12,2565242.52,2068866.9599,496375.5601,90,457,34,103404.5,2017,1,12,12,3,1,0,0,0,12525.0,9985.0,45854.0,0.00521,287.0,email_campaign,1.039405393049242,2704158.21,2101198.8,0.05137114000441562
2017-01-13,2864948.39,2490055.4658,374892.9242,102,475,45,141014.8,2017,1,13,13,4,1,0,0,0,14039.0,11266.0,55457.0,0.00543,116.4,organic_search,1.039405393049242,3136819.59,2599219.64,0.08667097109017982
2017-01-14,1944331.52,1691182.3887,253149.1313,74,351,48,94548.06,2017,1,14,14,5,1,1,0,0,14325.0,10550.0,55281.0,0.00325,230.8,paid_search,1.039405393049242,2056300.58,1704845.73,0.054451698885383794
2017-01-15,2265310.72,1917043.775,348266.945,97,441,42,65766.05,2017,1,15,15,6,1,1,0,0,12653.0,9484.0,44274.0,0.00529,311.3,social_media,1.039405393049242,2415343.55,1994964.86,0.062116558946655694
2017-01-16,3698823.46,3061274.4901,637548.9699,131,685,31,100576.90000000001,2017,1,16,16,0,1,0,0,0,13013.0,9791.0,44548.0,0.00437,229.0,paid_search,1.039405393049242,3848368.92,3102404.56,0.038859439702574036
2017-01-17,2711529.59,2229864.6968,481664.8932,108,503,27,118314.09,2017,1,17,17,1,1,0,0,0,10949.0,8323.0,40253.0,0.00326,277.2,referral,1.039405393049242,2829843.68,2229864.7,0.0418094083557295
2017-01-18,1948707.01,1576072.5647,372634.4453,82,402,40,90801.20999999999,2017,1,18,18,2,1,0,0,0,12495.0,8815.0,55397.0,0.00489,112.5,organic_search,1.039405393049242,2138817.82,1652537.47,0.08888592951783048
2017-01-19,2530075.02,2148758.8241,381316.1959,94,492,42,88675.26,2017,1,19,19,3,1,0,0,0,12554.0,10249.0,49214.0,0.00469,150.2,organic_search,1.039405393049242,2663777.41,2187863.56,0.050192778682660324
2017-01-20,2540590.42,2201135.5242,339454.8958,89,481,59,174127.74,2017,1,20,20,4,1,0,0,0,11811.0,9397.0,59903.0,0.00451,162.3,referral,1.039405393049242,2871845.05,2318588.01,0.1153455789684753
2017-01-21,2612821.46,2192905.2391,419916.2209,86,467,35,109692.62,2017,1,21,21,5,1,1,0,0,12422.0,9307.0,49377.0,0.00369,236.4,social_media,1.039405393049242,2790303.1,2232164.85,0.06360658094814149
2017-01-22,2373094.64,2048028.8207,325065.8193,89,415,17,45768.95,2017,1,22,22,6,1,1,0,0,12462.0,9257.0,64210.0,0.00561,271.4,paid_search,1.039405393049242,2438538.62,2064760.98,0.02683737688763772
2017-01-23,3314717.07,2686077.2367,628639.8333,126,668,38,111093.74,2017,1,23,23,0,1,0,0,0,12834.0,10063.0,46316.0,0.00328,278.2,paid_search,1.039405393049242,3466339.69,2719480.1,0.04374141992990886
2017-01-24,2540416.44,2143875.2283,396541.2117,110,551,28,143011.01,2017,1,24,24,1,1,0,0,0,13391.0,9706.0,43170.0,0.00448,281.7,email_campaign,1.039405393049242,2856042.21,2288079.89,0.11051159149360051
2017-01-25,2163880.27,1858884.4414,304995.8286,71,369,21,56149.56,2017,1,25,25,2,1,0,0,0,14150.0,10329.0,59924.0,0.0043,275.9,paid_search,1.039405393049242,2345949.16,1953862.54,0.07760990438514026
2017-01-26,3129756.52,2559293.6821,570462.8379,99,560,30,106307.5,2017,1,26,26,3,1,0,0,0,12150.0,8685.0,39488.0,0.00429,125.7,email_campaign,1.039405393049242,3398297.86,2689465.29,0.07902230795036898
2017-01-27,3539589.39,2982596.3971,556992.9929,134,653,45,207697.62,2017,1,27,27,4,1,0,0,0,13150.0,9777.0,51437.0,0.00565,100.2,social_media,1.039405393049242,3893498.97,3118864.85,0.0908975661036325
2017-01-28,5110291.34,4349854.0265,760437.3135,196,1011,40,204312.95,2017,1,28,28,5,1,1,0,0,13864.0,10045.0,51529.0,0.00566,261.3,email_campaign,1.039405393049242,5454445.79,4466542.85,0.0630961353820697
2017-01-29,6379162.75,5267811.5318,1111351.2182,202,1062,23,100228.18000000001,2017,1,29,29,6,1,1,1,0,13325.0,10241.0,65733.0,0.0034,296.0,referral,1.039405393049242,6530902.38,5313138.23,0.02323409862390255
2017-01-30,5261988.92,4363646.3099,898342.6101,205,1057,20,149878.13,2017,1,30,30,0,1,0,0,1,14275.0,10425.0,68719.0,0.00453,228.7,paid_search,1.039405393049242,5647441.37,4545794.61,0.06825258107991658
2017-01-31,5529376.46,4575712.0719,953664.3881,185,936,11,57824.700000000004,2017,1,31,31,1,1,0,1,1,13101.0,10062.0,45137.0,0.00354,257.6,organic_search,1.039405393049242,5786663.6,4731579.01,0.04446208692691237
2017-02-01,3641306.69,2981451.1136,659855.5764,133,666,19,77717.03,2017,2,1,32,2,1,0,0,1,20232.0,15351.0,104667.0,0.00577,292.0,organic_search,1.039405393049242,3754242.39,3007642.45,0.03008215460483365
2017-02-02,1944113.16,1672896.4229,271216.7371,66,359,20,68004.48,2017,2,2,33,3,1,0,0,1,19312.0,14146.0,65888.0,0.00445,171.5,organic_search,1.039405393049242,2084558.98,1704689.79,0.06737435656533934
2017-02-03,2192121.25,1948877.8174,243243.4326,67,380,12,87873.11,2017,2,3,34,4,1,0,0,1,20370.0,16455.0,82660.0,0.00362,290.3,paid_search,1.039405393049242,2527455.7,2118774.82,0.1326766874687458
2017-02-04,2259909.12,1989800.9077,270108.2123,80,374,21,119773.39,2017,2,4,35,5,1,1,0,1,18498.0,13014.0,98103.0,0.00502,193.5,social_media,1.039405393049242,2511052.37,2067059.03,0.10001513827447572
2017-02-05,2160779.84,1986322.8497,174456.9903,91,436,20,152122.66,2017,2,5,36,6,1,1,0,1,19918.0,14950.0,64989.0,0.00524,157.2,referral,1.039405393049242,2436308.96,2039899.33,0.1130928484538349
2017-02-06,2372477.3,2054253.3185999999,318223.9814,105,473,15,81719.94,2017,2,6,37,0,1,0,0,1,16421.0,13077.0,77641.0,0.00532,179.9,social_media,1.039405393049242,2567404.94,2085607.67,0.07592399506717477
2017-02-07,2499769.79,2201030.4297,298739.3603,109,498,31,144316.83,2017,2,7,38,1,1,0,0,1,19113.0,14914.0,80835.0,0.00413,209.7,referral,1.039405393049242,2738634.88,2219123.05,0.08722049505189967
2017-02-08,1509259.41,1489679.7417,19579.6683,75,370,25,204487.21,2017,2,8,39,2,1,0,0,1,18913.0,13297.0,101831.0,0.00382,123.6,organic_search,1.039405393049242,1933130.03,1586818.66,0.21926648152064562
2017-02-09,2327637.17,2062083.7111,265553.4589,96,479,23,82414.58,2017,2,9,40,3,1,0,0,1,19358.0,14364.0,82492.0,0.00476,179.6,referral,1.039405393049242,2516914.69,2076822.36,0.07520219924498117
2017-02-10,2458445.39,2130151.1734,328294.2166,90,444,18,66467.15,2017,2,10,41,4,1,0,0,1,20565.0,14652.0,100848.0,0.00489,123.2,email_campaign,1.039405393049242,2588464.94,2130151.17,0.05023036935551455
2017-02-11,2707548.38,2488238.557,219309.823,105,581,20,75363.23,2017,2,11,42,5,1,1,0,1,20397.0,15311.0,85105.0,0.00527,156.1,paid_search,1.039405393049242,3014037.02,2552520.25,0.10168708544926901
2017-02-12,3101458.71,2688255.1425,413203.5675,122,614,37,158155.64,2017,2,12,43,6,1,1,0,1,19746.0,15695.0,63249.0,0.00431,200.9,referral,1.039405393049242,3603536.48,2886850.52,0.13932917643170356
2017-02-13,4150613.53,3594187.7029,556425.8271,163,851,21,125614.65,2017,2,13,44,0,1,0,0,1,18134.0,13438.0,64163.0,0.00406,135.8,paid_search,1.039405393049242,4440040.43,3602625.97,0.06518564516764995
2017-02-14,3483169.57,3129515.9329,353653.6371,127,631,40,179888.72,2017,2,14,45,1,1,0,0,1,20499.0,15808.0,84387.0,0.00432,171.4,organic_search,1.039405393049242,3875527.43,3254271.21,0.10123986143480872
2017-02-15,1769216.92,1620719.1268,148497.7932,75,386,19,68938.28,2017,2,15,46,2,1,0,0,1,18861.0,14219.0,62685.0,0.00568,216.2,paid_search,1.039405393049242,2042667.61,1725509.05,0.13386940129725763
2017-02-16,3042235.08,2687532.9966,354702.0834,108,563,26,172173.54,2017,2,16,47,3,1,0,0,1,21116.0,14886.0,72121.0,0.0036,121.2,email_campaign,1.039405393049242,3533527.8,2858753.36,0.1390374571271237
2017-02-17,2768799.51,2431307.7952,337491.7148,117,586,15,75898.32,2017,2,17,48,4,1,0,0,1,19370.0,14607.0,104239.0,0.00552,210.6,paid_search,1.039405393049242,3023518.61,2507056.83,0.08424591770579513
2017-02-18,2902428.47,2580886.596,321541.874,115,558,6,35510.56,2017,2,18,49,5,1,1,0,1,16868.0,13003.0,64837.0,0.00401,275.6,organic_search,1.039405393049242,3277433.63,2800726.99,0.11442036737750802
2017-02-19,4168985.81,3687513.1679,481472.6421,151,717,34,169923.11,2017,2,19,50,6,1,1,0,1,19576.0,14548.0,65886.0,0.00332,221.7,paid_search,1.039405393049242,4520643.56,3744775.49,0.07778931148466825
2017-02-20,5031848.43,4408978.4095,622870.0205,199,1037,21,142244.8,2017,2,20,51,0,1,0,0,1,20870.0,14625.0,96876.0,0.0045,294.8,organic_search,1.039405393049242,5623470.83,4661358.55,0.10520591604100138
2017-02-21,5097558.88,4397106.0639,700452.8161,177,880,10,30292.489999999998,2017,2,21,52,1,1,0,0,1,18854.0,13238.0,88714.0,0.00333,224.6,organic_search,1.039405393049242,5243661.46,4397106.06,0.02786270263908305
2017-02-22,4001756.91,3448328.9592999998,553427.9507,148,761,13,68343.05,2017,2,22,53,2,1,0,0,1,17550.0,12520.0,85769.0,0.00356,284.9,referral,1.039405393049242,4461426.24,3673004.77,0.10303192415885375
2017-02-23,4690737.78,3975465.462,715272.318,149,794,22,143864.04,2017,2,23,54,3,1,0,0,1,19901.0,15174.0,92090.0,0.00563,109.5,paid_search,1.039405393049242,5005082.74,4050645.07,0.06280514755286543
2017-02-24,4825478.91,4131772.2181,693706.6919,181,915,32,76850.11,2017,2,24,55,4,1,0,0,1,18825.0,15336.0,70231.0,0.00519,185.4,paid_search,1.039405393049242,5197080.94,4291124.12,0.07150206708152601
2017-02-25,6719728.55,5890046.0094,829682.5406,264,1354,22,133870.01,2017,2,25,56,5,1,1,0,1,21844.0,17534.0,118820.0,0.00564,315.0,organic_search,1.039405393049242,7193655.77,5984598.22,0.06588127582868755
2017-02-26,6352061.28,5314244.9901,1037816.2899,240,1220,22,140882.51,2017,2,26,57,6,1,1,0,1,19969.0,14510.0,94524.0,0.0044,220.0,social_media,1.039405393049242,6951383.99,5568547.06,0.08621631474569137
2017-02-27,6925289.86,5976742.4834,948547.3766,271,1465,23,128522.5,2017,2,27,58,0,1,0,0,1,16986.0,13530.0,90178.0,0.00535,247.1,email_campaign,1.039405393049242,7418488.93,6084966.92,0.06648241638610888
2017-02-28,5365822.73,4649354.4965,716468.2335,228,1102,29,124561.19,2017,2,28,59,1,1,0,0,1,18395.0,14684.0,80475.0,0.00375,296.3,organic_search,1.039405393049242,5900508.14,4852701.48,0.0906168413488536
2017-03-01,3869516.0,3406173.7956,463342.2044,157,757,18,99061.22,2017,3,1,60,2,1,0,0,1,31339.0,25451.0,117827.0,0.0055,237.9,paid_search,1.039405393049242,4138759.12,3461752.84,0.0650540686697418
2017-03-02,900218.51,798250.0914,101968.4186,39,177,18,84411.12,2017,3,2,61,3,1,0,0,0,26292.0,20817.0,93912.0,0.00477,206.4,referral,1.039405393049242,1084768.59,894235.96,0.17012852483127305
2017-03-03,1104153.9,1088338.9272,15814.9728,37,190,33,187233.77,2017,3,3,62,4,1,0,0,0,22532.0,17241.0,122003.0,0.00398,288.3,direct,1.039405393049242,1291387.67,1088338.93,0.14498649348262713
2017-03-04,1219194.67,1058831.7398,160362.9302,48,219,39,157256.3,2017,3,4,63,5,1,1,0,0,26587.0,19627.0,129329.0,0.00426,129.1,paid_search,1.039405393049242,1414852.54,1091358.11,0.1382885243998644
2017-03-05,2225355.72,1701426.3075,523929.4125,66,315,10,31666.06,2017,3,5,64,6,1,1,0,0,24658.0,20216.0,107200.0,0.00566,101.8,social_media,1.039405393049242,2359240.19,1784452.73,0.05674897815300431
2017-03-06,3841329.2,3160109.065,681220.135,129,598,24,49278.03,2017,3,6,65,0,1,0,0,0,25866.0,18584.0,119513.0,0.00452,296.3,paid_search,1.039405393049242,3890607.23,3160109.06,0.012665896886229709
2017-03-07,2877243.11,2491806.4834,385436.6266,108,515,49,180351.99,2017,3,7,66,1,1,0,0,0,26052.0,21324.0,121338.0,0.0041,297.9,social_media,1.039405393049242,3220221.21,2644266.94,0.10650762094694734
2017-03-08,4278115.19,3479199.7823,798915.4077,147,732,33,122964.74,2017,3,8,67,2,1,0,0,0,24150.0,19653.0,126445.0,0.004,120.4,email_campaign,1.039405393049242,4553707.12,3607122.81,0.060520345893479356
2017-03-09,4600825.24,3875150.5556,725674.6844,167,770,32,156443.39,2017,3,9,68,3,1,0,0,0,29725.0,22479.0,144087.0,0.00543,280.9,paid_search,1.039405393049242,4967983.41,4034647.4,0.07390487038683567
2017-03-10,5861347.17,4830414.7247,1030932.4453,175,885,12,51810.82,2017,3,10,69,4,1,0,0,0,25479.0,20206.0,107208.0,0.00343,121.4,paid_search,1.039405393049242,6057343.95,4929376.63,0.03235688473658496
2017-03-11,4136314.41,3362853.2264,773461.1836,150,710,25,125806.76,2017,3,11,70,5,1,1,0,0,29217.0,21324.0,153598.0,0.00485,206.4,social_media,1.039405393049242,4368486.87,3465509.34,0.05314711178243737
2017-03-12,2896839.2,2447982.7108,448856.4892,121,577,31,161877.61000000002,2017,3,12,71,6,1,1,0,0,28008.0,20985.0,90754.0,0.00346,162.0,organic_search,1.039405393049242,3116003.75,2481856.51,0.07033513679179616
2017-03-13,4733572.76,4059019.7876,674552.9724,164,804,19,73965.5,2017,3,13,72,0,1,0,0,0,25233.0,19194.0,131380.0,0.00412,161.0,organic_search,1.039405393049242,4924647.72,4152542.23,0.038799721495611866
2017-03-14,5381019.67,4445257.9793,935761.6907,184,945,19,206889.15000000002,2017,3,14,73,1,1,0,0,0,27428.0,19351.0,134330.0,0.00442,146.4,email_campaign,1.039405393049242,5669415.23,4519981.15,0.050868660752513006
